"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","category_senti","sent.value"
"3426","…",FALSE,0,"waynesadin",2018-12-11 03:02:40,TRUE,"1072323044100726784","1072325768460537858","48699398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","todddlyle",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3427","This is beautiful",FALSE,0,"DigitalTrends",2018-12-11 03:02:33,FALSE,"1072324803594477569","1072325740203528195","14763734","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","detailsmove",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,1,"Positive",0.75
"3429","Congratulations",FALSE,0,"JonathanGiles",2018-12-11 03:02:16,FALSE,"1072202891966930944","1072325665398116353","18920561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scalanjava",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.75
"3430","The WeeklyBytes is live tonight Check it out We talkGalaxySEdgeCSGO…",FALSE,0,NA,2018-12-11 03:01:41,TRUE,NA,"1072325519637536768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bytesector",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3432","<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E37> this and not surprised AmericasMostJUST",FALSE,0,NA,2018-12-11 03:01:29,FALSE,NA,"1072325471164092416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dcRecruit",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,1,0,0,0,"Neutral",0
"3437","All that does is limit your shopping it wont change anything else",FALSE,0,"PiperPerabo",2018-12-11 03:00:06,FALSE,"1072157304819195904","1072325123623989248","586749256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FeltenLicter",0,FALSE,FALSE,NA,NA,0,2,0,1,1,0,1,1,0,1,"Positive",0.15
"3459","The typicalyear overnight success except it tookandcorrect me here abtyears to h…",FALSE,1,NA,2018-12-11 02:56:00,TRUE,NA,"1072324089627467777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaBonteLisa",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,0,0,1,"Positive",0.75
"3464","…",FALSE,3,"JoannMoretti",2018-12-11 02:54:26,TRUE,"1072202221603954688","1072323694343663616","61359492","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waynesadin",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3466","Kudos tofor hosting another great SVGSummit in NYC todayAppreciate the time representinga…",FALSE,3,NA,2018-12-11 02:53:03,TRUE,NA,"1072323345641807877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bryan_Bedford",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,0,0,1,"Positive",0.5
"3468","itsuninteresting which is the problem",FALSE,0,"pepelevamp",2018-12-11 02:52:07,FALSE,"1072322372391206913","1072323113923239936","470811457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakami",0,FALSE,FALSE,NA,NA,0,0,0,1,0,1,0,0,1,0,"Negative",-0.75
"3469","…",FALSE,2,"todddlyle",2018-12-11 02:51:51,TRUE,"1072292825092509698","1072323044100726784","3130159913","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waynesadin",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3470","I accidentally DELETED MY PINNED TWEET A FEW DAYS AGO I WAS LIKE OHHHH <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E65><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E65><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E65> huh <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E39>anyway there is a way to search…",FALSE,0,NA,2018-12-11 02:51:14,TRUE,NA,"1072322890127814656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalinasWOrld",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,1,0,0,0,"Negative",-0.1
"3472","Files Lawsuit Over Pentagon’sBillion JEDI Cloud Contract",FALSE,0,"Oracle",2018-12-11 02:49:58,TRUE,NA,"1072322573596327936","809273","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sqlmii",0,FALSE,FALSE,NA,NA,1,0,1,1,0,1,1,0,1,0,"Negative",-0.75
"3473","god its all so confusing to follow am i old or is really convoluted",FALSE,1,"dakami",2018-12-11 02:49:11,FALSE,"1072318199432011776","1072322372391206913","8917142","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pepelevamp",0,FALSE,FALSE,NA,NA,0,1,0,1,1,0,0,1,0,1,"Negative",-1.5
"3475","Thanks for the birthday wishes Bing
To whoever coded this job well done",FALSE,1,NA,2018-12-11 02:48:50,FALSE,NA,"1072322286806417408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diegoam520",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,0,0,2,"Positive",3
"3482","Asurvey reveals a shortage in K computer science education in the US CSedWeek…",FALSE,0,NA,2018-12-11 02:48:00,TRUE,NA,"1072322078622257152",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","edscoop_news",0,FALSE,FALSE,NA,NA,1,0,0,1,0,1,0,0,1,0,"Negative",-0.75
"3487","No product available",FALSE,0,"dakami",2018-12-11 02:47:01,FALSE,"1072318199432011776","1072321830017470466","8917142","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justthisguy",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.8
"3492","I painted Streetwise Russell Brand after reading s latest tweets with witty Danteinfernored quickw…",FALSE,0,NA,2018-12-11 02:46:06,TRUE,NA,"1072321597426536449",NA,"<a href=""http://afflatus.ucd.ie"" rel=""nofollow"">CelebrityPainter</a>","BotOnBotAction",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,2,"Positive",0.6
"3495","Oh and the cast of Killer Instinct",FALSE,0,"StealthyCoder",2018-12-11 02:44:52,FALSE,"1072299727952203776","1072321289275228160","791331572725063680","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StealthyCoder",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Negative",-1
"3498","",FALSE,1,"Microsoft",2018-12-11 02:43:41,FALSE,"1072286241301753856","1072320990732967937","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alywoke",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3500","Coming from you Thanks for all your support <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E66>",FALSE,1,"hella4ella",2018-12-11 02:42:37,FALSE,"1072312378572894210","1072320719844007936","3429363388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vict0oria_fix",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Positive",1.1
"3501","Why just why",FALSE,0,"Microsoft",2018-12-11 02:42:11,FALSE,NA,"1072320614239744000","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilaslapin",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3502","Is this a pedantic argument based on what speed you qualify as high speed

Or…",FALSE,0,"connectamnow",2018-12-11 02:41:25,TRUE,"1070011783044390914","1072320419821182978","915932097029791744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dotnetchris",0,FALSE,FALSE,NA,NA,1,0,0,0,0,0,0,0,1,0,"Negative",-0.4
"3504","Thank God for Microsoft",FALSE,0,"MicrosoftStore",2018-12-11 02:41:11,FALSE,"1071178541721509888","1072320363038679041","16409781","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","scurrie211",0,FALSE,FALSE,NA,NA,0,1,0,1,1,0,0,1,0,1,"Positive",0.5
"3510","I LOVE THE KNOXVI…",FALSE,0,"blumes15",2018-12-11 02:39:47,TRUE,"1072309477276303361","1072320010041917442","219135795","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AmFem101",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,1,"Positive",0.75
"3512","Could be debris in the fan",FALSE,0,"Erikasf",2018-12-11 02:38:30,FALSE,"1072318893241319426","1072319684312129537","19500284","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dc_us",0,FALSE,FALSE,NA,NA,0,0,1,0,0,0,0,0,1,0,"Negative",-0.5
"3518","Hi can I get some help I have gta and am trying to play it but it load in and then take me back to the home screen",FALSE,0,"Microsoft",2018-12-11 02:36:44,FALSE,NA,"1072319241997574144","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manuel_reyes187",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3519","The NSA is watching It reads your tweets
It files s funny and entertaining tweets under Barbra Streisa…",FALSE,0,NA,2018-12-11 02:36:02,TRUE,NA,"1072319066868760576",NA,"<a href=""http://afflatus.ucd.ie"" rel=""nofollow"">CelebrityPainter</a>","BotOnBotAction",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,0,0,1,"Positive",1.55
"3522","Once again I am furious withI cant stop this annoying buzzingwhirring sound on my laptop which is less than one year old",FALSE,0,NA,2018-12-11 02:35:21,FALSE,NA,"1072318893241319426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Erikasf",0,FALSE,FALSE,NA,NA,2,0,1,0,0,0,0,0,2,0,"Negative",-2.15
"3524","HeyLove the TV ad for the adaptive controllerThanks for helping kids with disabilities be a kid",FALSE,0,NA,2018-12-11 02:34:30,FALSE,NA,"1072318677851234304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markradaba",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.3
"3525","Im guessing you got drunk instead right Cant code then to hell with it all n such",FALSE,0,"dakami",2018-12-11 02:34:24,FALSE,"1072318199432011776","1072318655185195008","8917142","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fultjacksaktiv1",0,FALSE,FALSE,NA,NA,1,0,1,1,0,1,0,0,1,0,"Negative",-0.5
"3526","Make Xcloud come to ios or ill eat a frog",FALSE,0,"Microsoft",2018-12-11 02:32:44,FALSE,NA,"1072318233699598337","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bro1Max",0,FALSE,FALSE,NA,NA,1,0,1,1,0,1,0,0,1,1,"Positive",0.1
"3527","Literally about to get on a plane to go develop some code on Windows when

Oh yikesThats not ve…",FALSE,13,NA,2018-12-11 02:32:36,TRUE,NA,"1072318199432011776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dakami",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",0.1
"3528","seriously having an issue resetting my email password how do y’all even let someone else have access t…",FALSE,0,"Microsoft",2018-12-11 02:31:54,TRUE,NA,"1072318024638705665","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShayOnThaSlay",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3530","Congratulationsand continually a GreatTeam",FALSE,6,NA,2018-12-11 02:31:36,FALSE,NA,"1072317947337568256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zserafin",2,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3532","Join the nd JourneysInTransformation debate with CDOfrom’s Tushar…",FALSE,0,NA,2018-12-11 02:30:18,TRUE,NA,"1072317622887297025",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BhargavaNirmal",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,2,"Positive",0.25
"3535","“Keep your hand on…",FALSE,1,"odonnell_88",2018-12-11 02:28:58,TRUE,"1072251192753950720","1072317285673517056","2319013403","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pjohnphoto",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3551","Congrats Amy Hood",FALSE,0,"MicrosoftWomen",2018-12-11 02:23:37,FALSE,"1070701902466183169","1072315940963008512","78556910","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChimaOleru",0,FALSE,FALSE,NA,NA,1,0,1,1,0,0,0,0,1,0,"Positive",0.75
"3554","d…",FALSE,0,"FranklinDee75",2018-12-11 02:21:41,TRUE,"1071944588775079938","1072315453203197952","2882423443","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minouroufail",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3561","Can I use JavaFX for Python or…",FALSE,0,"julianvjupiter",2018-12-11 02:19:36,TRUE,"1072299451979628544","1072314930102181890","81023052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sahithyan_",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3565","Hey all youSQL fans out there Are you ready for SQL Servercommunity technology previewI…",FALSE,0,NA,2018-12-11 02:17:11,TRUE,NA,"1072314322238488576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_ITProTV",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",1.5
"3578","Same here",FALSE,0,"Disch60",2018-12-11 02:13:30,FALSE,"1071943235801702400","1072313395611881473","898189274","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mecjamd",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3587","hank you 

 

 

 



 

 


…",FALSE,7,"HassanKusha",2018-12-11 02:12:01,TRUE,"1072294344818737152","1072313020762738689","453677348","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HassanKusha",2,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3588","are just a handful of companies w…",FALSE,3,"NinetyTwoLayers",2018-12-11 02:11:36,TRUE,"1072312916442054659","1072312918220394498","272822968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NinetyTwoLayers",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3589","Congratulations toandfor losing my business by supporting Wisconsin Republicans",FALSE,0,NA,2018-12-11 02:11:35,FALSE,NA,"1072312912629374977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Darph_Nader",0,FALSE,FALSE,NA,NA,1,0,0,0,0,1,0,1,1,1,"Positive",0.75
"3590","Data tellswhen its time to stock the shelves Learn how they draw insights…",FALSE,1,NA,2018-12-11 02:11:22,TRUE,NA,"1072312855939010560",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","DanitaBlackwood",1,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",0.8
"3591","Quantumcomputing in the cloud shows significant potential and providers such asand…",FALSE,0,NA,2018-12-11 02:11:00,TRUE,NA,"1072312767200276480",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TTintheCloud",2,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.25
"3592","Posted",FALSE,0,"Microsoft",2018-12-11 02:10:15,FALSE,NA,"1072312575189245953","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3593","Posted",FALSE,0,"Microsoft",2018-12-11 02:10:14,FALSE,NA,"1072312573742211072","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3594","You are AMAZING",FALSE,2,"vict0oria_fix",2018-12-11 02:09:28,FALSE,"1072311771069890561","1072312378572894210","618754704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hella4ella",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"3595","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 02:09:25,TRUE,NA,"1072312365209841666",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","akeem_dadream",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"3596","it is absolutely criminal behavior",FALSE,0,"PiperPerabo",2018-12-11 02:09:10,FALSE,"1072157304819195904","1072312303381565441","586749256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Orientalesse",0,FALSE,FALSE,NA,NA,1,0,1,1,0,0,0,0,1,0,"Negative",-0.75
"3605","Tonight I presented my research toand a huge community of technologists and people who…",FALSE,55,NA,2018-12-11 02:07:03,TRUE,NA,"1072311771069890561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vict0oria_fix",4,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.6
"3608","Did Nothing",FALSE,0,"FreeAndSR",2018-12-11 02:06:44,FALSE,"1071554597146255360","1072311692707721222","943832889875103745","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Electronix_247",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3614","My Xbox won’t launch my MaddenHELP",FALSE,0,"Microsoft",2018-12-11 02:05:11,FALSE,NA,"1072311302964604929","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_KentTFClark_",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",0.4
"3615","<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E65><U+613C><U+3E35>Anyone remember when being an edgy teacher meant you reserved a camcorder from the library to record Now we have…",FALSE,4,NA,2018-12-11 02:04:47,TRUE,NA,"1072311200871079936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sshainfeld",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,2,"Positive",0.85
"3616","…",FALSE,1,"sarbjeetjohal",2018-12-11 02:04:21,TRUE,"1072175024319062016","1072311089822662662","22168349","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","todddlyle",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3622","Growing up in India I longed for days Indians would lead and help change the world that time is now Amazing piec…",FALSE,2,NA,2018-12-11 02:00:32,TRUE,NA,"1072310130291679232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajNijjer",0,FALSE,FALSE,NA,NA,0,1,0,1,0,0,0,0,0,1,"Positive",1.55
"3627","You didnt countout rightgtgt",FALSE,0,NA,2018-12-11 01:58:54,FALSE,NA,"1072309720436916227",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bmadaio",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3628","Harris teeter Or…",FALSE,0,"AmFem101",2018-12-11 01:57:56,TRUE,"1072248122565382144","1072309477276303361","345059117","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blumes15",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3632","My current experience withTOP TIER customer support <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+393C><U+3E34> days of waiting
Just want the money they ch…",FALSE,10,NA,2018-12-11 01:55:09,TRUE,NA,"1072308777435742213",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BroHoneyPodcast",11,FALSE,FALSE,NA,NA,1,1,0,0,1,0,1,1,0,2,"Positive",1.1
"3636","Windowsis garbage and so are your system requirements",FALSE,0,"Microsoft",2018-12-11 01:54:00,FALSE,NA,"1072308488011960320","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGaggleofBears",0,FALSE,FALSE,NA,NA,0,0,1,0,0,0,0,1,1,0,"Negative",-0.5
"3644","Thats an understatement if Ive ever heard one",FALSE,1,"GIMP_Official",2018-12-11 01:51:51,FALSE,"1072125049614843904","1072307945596162048","2484386793","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarinaDSLR",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3653","Might be time for BoycottWalgreens",FALSE,0,"gregggonsalves",2018-12-11 01:49:10,FALSE,"1072079090528722945","1072307271475097601","30844417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertBNewman13",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"3658","I enjoy sending my Microsoft reward points to charities Please consider addingto donation options",FALSE,0,"Microsoft",2018-12-11 01:47:47,FALSE,NA,"1072306921636593665","74286565","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mitchell_Miller",0,FALSE,FALSE,NA,NA,0,2,0,0,2,0,1,2,0,3,"Positive",3.3
"3660","Spottedin Redmond today A groupof Washingtonundergradsgrads presenting thei…",FALSE,12,NA,2018-12-11 01:47:29,TRUE,NA,"1072306847498072066",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UWJSIS",4,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3663","We need answers",FALSE,3,"socalgrinch",2018-12-11 01:45:51,FALSE,"1072272920125292545","1072306437227995139","391231132","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christian_ruiz6",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3668","I understand you contributed money to help the Wisconsin Republicans upend the voters will after midter…",FALSE,0,"Microsoft",2018-12-11 01:44:51,TRUE,NA,"1072306183229370370","74286565","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","seriouslyallin",0,FALSE,FALSE,NA,NA,1,1,0,0,1,0,1,1,0,1,"Positive",0.6
"3681","After CoderRadio today I had the amazing experience of explaining to a very senior dotnet developer that it via…",FALSE,6,NA,2018-12-11 01:42:27,TRUE,NA,"1072305578805002241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dominucco",3,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.25
"3686","You killed Tay

That’s no laughing matter",FALSE,0,"Microsoft",2018-12-11 01:41:53,FALSE,"1067115804200759296","1072305437066825731","74286565","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Player518214",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,1,"Positive",0.1
"3688","WE WANT QUANTUM BREAKPLEASE<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E64>",FALSE,0,"Microsoft",2018-12-11 01:41:39,FALSE,NA,"1072305379311316994","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luisger_ach",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"3693","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 01:41:18,TRUE,NA,"1072305291021246464",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","Temoso78134641",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"3699","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 01:39:27,TRUE,NA,"1072304825105334272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maestromartymar",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"3700","I’m with you…",FALSE,0,"blumes15",2018-12-11 01:39:07,TRUE,"1071947950077698050","1072304740527161345","219135795","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","igypup9",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
